"NAME","EXTERNAL ID","DATA CENTER","ERROR"
"CGAVDISRM01","CGAVDISRM01","Rogers Airdrie - New Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGAVDIVRA01","CGAVDIVRA01","Rogers Airdrie - New Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGAVDIVRA02","CGAVDIVRA02","Rogers Airdrie - New Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGAVIDM02","CGAVIDM02","Rogers Airdrie - New Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGAVMCONV01","CGAVMCONV01","Rogers Airdrie - New Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGAVROPS01","CGAVROPS01","Rogers Airdrie - New Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGAVROPS02","CGAVROPS02","Rogers Airdrie - New Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGAVUMMGT01","CGAVUMMGT01","Rogers Airdrie - New Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGAVUMPRD01","CGAVUMPRD01","Rogers Airdrie - New Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGAVUMSAP01","CGAVUMSAP01","Rogers Airdrie - New Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGAVUMVDI01","CGAVUMVDI01","Rogers Airdrie - New Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGAWCOMSQL002PD","CGAWCOMSQL002PD","Rogers Airdrie - New Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCADMIN001NP","CGCADMIN001NP","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCADMIN001PD","CGCADMIN001PD","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1000TS","CGCAPP1000TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1001TS","CGCAPP1001TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1002DV","CGCAPP1002DV","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1003DV","CGCAPP1003DV","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1003PD","CGCAPP1003PD","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1004DV","CGCAPP1004DV","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1005QA","CGCAPP1005QA","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1006DV","CGCAPP1006DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1006QA","CGCAPP1006QA","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1007QA","CGCAPP1007QA","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1013QA","CGCAPP1013QA","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1026DV","CGCAPP1026DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1027DV","CGCAPP1027DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1041TS","CGCAPP1041TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1067PS","CGCAPP1067PS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1068PS","CGCAPP1068PS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1071DV","CGCAPP1071DV","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1076DV","CGCAPP1076DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1077DV","CGCAPP1077DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1079PS","CGCAPP1079PS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1080QA","CGCAPP1080QA","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1081TS","CGCAPP1081TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1090QA","CGCAPP1090QA","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1091QA","CGCAPP1091QA","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1092TS","CGCAPP1092TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1108DV","CGCAPP1108DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1110TS","CGCAPP1110TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1111TS","CGCAPP1111TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1118TS","CGCAPP1118TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1121PS","CGCAPP1121PS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1131DV","CGCAPP1131DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1145NP","CGCAPP1145NP","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1154TS","CGCAPP1154TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1155TS","CGCAPP1155TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1157DV","CGCAPP1157DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1158DV","CGCAPP1158DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1159TR","CGCAPP1159TR","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1164TS","CGCAPP1164TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1165TS","CGCAPP1165TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1166QA","CGCAPP1166QA","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1167QA","CGCAPP1167QA","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1168QA","CGCAPP1168QA","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1169TS","CGCAPP1169TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1176TS","CGCAPP1176TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1180TS","CGCAPP1180TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1187DV","CGCAPP1187DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP1188TS","CGCAPP1188TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP246PD","CGCAPP246PD","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP247PD","CGCAPP247PD","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP261TS","CGCAPP261TS","WCP Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP262DV","CGCAPP262DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP272QA","CGCAPP272QA","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP273DV","CGCAPP273DV","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP304PS","CGCAPP304PS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP374TS","CGCAPP374TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP375TS","CGCAPP375TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP376TS","CGCAPP376TS","","MISSING_ARGUMENT:Id not specified in an update call"
"cgcapp379pd","cgcapp379pd","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP383TS","CGCAPP383TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP388TR","CGCAPP388TR","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP389SB","CGCAPP389SB","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP395TS","CGCAPP395TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP396TS","CGCAPP396TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP399QA","CGCAPP399QA","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP400TR","CGCAPP400TR","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgcapp403dv.hq  - Can be decommissioned.","cgcapp403dv.hq  - Can be decommissioned.","","MISSING_ARGUMENT:Id not specified in an update call"
"cgcapp408dv","cgcapp408dv","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP410QA","CGCAPP410QA","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP416PD","CGCAPP416PD","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP425TS","CGCAPP425TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP426TS","CGCAPP426TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgcapp427ts","cgcapp427ts","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP432PD","CGCAPP432PD","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP437PD","CGCAPP437PD","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP441PD","CGCAPP441PD","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP442TS","CGCAPP442TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgcapp447dv","cgcapp447dv","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgcapp448qa","cgcapp448qa","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgcapp458ts","cgcapp458ts","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP462DV","CGCAPP462DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgcapp463dv","cgcapp463dv","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP464DV","CGCAPP464DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgcapp465ts","cgcapp465ts","","MISSING_ARGUMENT:Id not specified in an update call"
"cgcapp466ts","cgcapp466ts","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP467TS","CGCAPP467TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP469PD","CGCAPP469PD","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP477PS","CGCAPP477PS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP478DV","CGCAPP478DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP482TS","CGCAPP482TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP483TS","CGCAPP483TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP487TS","CGCAPP487TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP488TS","CGCAPP488TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP493TS","CGCAPP493TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP504PD","CGCAPP504PD","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP505PD","CGCAPP505PD","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP506DV","CGCAPP506DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP512DV","CGCAPP512DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP513DV","CGCAPP513DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP514DV","CGCAPP514DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP515QA","CGCAPP515QA","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP518TR","CGCAPP518TR","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP519DV","CGCAPP519DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP520TS","CGCAPP520TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP521PS","CGCAPP521PS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP523DV","CGCAPP523DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP529DV","CGCAPP529DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP530TR","CGCAPP530TR","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP531TR","CGCAPP531TR","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP532DV","CGCAPP532DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP533TS","CGCAPP533TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP536TR","CGCAPP536TR","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP537PP","CGCAPP537PP","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP540DV","CGCAPP540DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"cgcapp542ts.hq","cgcapp542ts.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP546PP","CGCAPP546PP","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP549PP","CGCAPP549PP","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP550PP","CGCAPP550PP","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP552TS","CGCAPP552TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP553TS","CGCAPP553TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP554TS","CGCAPP554TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP555TS","CGCAPP555TS","","MISSING_ARGUMENT:Id not specified in an update call"
"cgcapp564dv.hq","cgcapp564dv.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"cgcapp567dv.hq","cgcapp567dv.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP569PS","CGCAPP569PS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP570DV","CGCAPP570DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP571SB","CGCAPP571SB","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP576TS","CGCAPP576TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP578DV","CGCAPP578DV","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP579TS","CGCAPP579TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP580PP","CGCAPP580PP","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP583TS","CGCAPP583TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP585TS","CGCAPP585TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP587PD","CGCAPP587PD","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP589PD","CGCAPP589PD","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP591TS","CGCAPP591TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP593PP","CGCAPP593PP","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP594QA","CGCAPP594QA","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP595DV","CGCAPP595DV","","MISSING_ARGUMENT:Id not specified in an update call"
"cgcapp602ts.hq","cgcapp602ts.hq","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP605TS","CGCAPP605TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP606PP","CGCAPP606PP","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP608TS","CGCAPP608TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP611TS","CGCAPP611TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP612TS","CGCAPP612TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP616NP","CGCAPP616NP","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP617PD","CGCAPP617PD","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP618PP","CGCAPP618PP","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP619TS","CGCAPP619TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP621NP","CGCAPP621NP","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP622NP","CGCAPP622NP","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP632NP","CGCAPP632NP","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP633TS","CGCAPP633TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP640TS","CGCAPP640TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP642PD","CGCAPP642PD","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP644SB","CGCAPP644SB","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP645SB","CGCAPP645SB","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP648PD","CGCAPP648PD","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP649TS","CGCAPP649TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP650TS","CGCAPP650TS","","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP652TS","CGCAPP652TS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP655PS","CGCAPP655PS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
"CGCAPP656PS","CGCAPP656PS","Rogers CoLo Data Center","MISSING_ARGUMENT:Id not specified in an update call"
