"ID","U_APPLICATION","EXTERNAL_ID","NAME","USED_FOR","HOST_NAME","MANUFACTURER","MODEL_ID","OS","OS_VERSION","SHORT_DESCRIPTION","SYS_CLASS_NAME","SYS_CREATED_ON","SYS_CREATED_BY","U_CMDB_CRITICALITY","STATUS"
"a9K1L000000GmunUAC","Aspentech Engineering Suite, IMS (Atlantic Region)","ARSJIMSD01","ARSJIMSD01","Production","ARSJIMSD01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","Johnny Murrin -  IMS PROD Server","Windows Server","2014-03-06 12:40","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmuoUAC","Aspen Engineering Suite","ARSJIMSD03","ARSJIMSD03","Production","ARSJIMSD03","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","Johnny Murrin - IMS Onshore DEV Server

SQL 2012 - I talked with Johnny SQL is not required on this server. We can un-install the SQL.","Windows Server","2015-10-22 12:34","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmupUAC","ECLIPSE Reservoir Engineering Software","ARSJLB02","ARSJLB02","Production","arsjlb02","HP","Unknown","Linux Red Hat","5.9","BLADE WORKSTATION

Linux arsjlw02 2.6.32-279.el6.x86_64 #1 SMP Wed Jun 13 18:24:36 EDT 2012 x86_64 x86_64 x86_64 GNU/Linux

","Linux Server","2014-01-15 9:24","mid_husky","(5) Mission Critical","Item Created"
"a9K1L000000GmuqUAC","RGS - HP Remote Graphics","ARSJLB03","ARSJLB03","Production","arsjlb03","HP","Hewlett-Packard Company ProLiant WS460c G8 Workstation 678275-B21","Linux Red Hat","5.11","BLADE WORKSTATION ","Linux Server","2015-07-23 12:35","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmurUAC","","ARSJLDCOPS","ARSJLDCOPS","Production","","","Unknown","GNU/Linux","","","Linux Server","2014-12-04 12:42","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmusUAC","Autodesk AutoCad Commercial Subscription (Atlantic Region), CWEAR (Atlantic Region), PHA-Pro (Atlantic Region) (PROD Ctl REVIEW), Roxar - RMS (Atlantic Region), Autodesk Product Design Suite (Atlantic Region), BlueBack / Cegal (Atlantic Region), Calsep PVTSim (Atlantic Region), CGG Hampson Russell AVO (Atlantic Region), Halliburton Landmark DrillNet (Atlantic Region), IHS Questor (Atlantic Region), Ikon RokDoc (Atlantic Region), Paradigm Geolog (Atlantic Region), Schlumberger OLGA (Atlantic Region), StrataGen FracPro (Atlantic Region), Flowmaster, Petrel (Atlantic Region), Techlog (Atlantic Region), SDI CGM Editor (Atlantic Region)","ARSJLIC01","ARSJLIC01","Production","ARSJLIC01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","Windows License Server Schlumberger Apps.","Windows Server","2014-02-06 12:38","mid_husky","(5) Mission Critical","Item Created"
"a9K1L000000GmutUAC","FlexLM (Atlantic Region)","ARSJLIC02","ARSJLIC02","Production","ARSJLIC02","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 Standard","6.2.9200","License Server","Windows Server","2016-09-22 12:37","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmuuUAC","Cobbler (Atlantic Region)","ARSJLINUXBUILD","ARSJLINUXBUILD","Production Support (PS)","arsjlinuxbuild","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","6.8","COBBLER SYSTEM for building Husky Support Linux Servers

Used to build Linux boxes.","Linux Server","2015-08-13 12:37","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmuvUAC","AR HDMS Livelink","ARSJLLDEV01","ARSJLLDEV01","Development","ARSJLLDEV01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Enterprise","5.2.3790","LIVELINK DEV SERVER","Windows Server","2015-06-11 12:35","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmuwUAC","AR HDMS Livelink","ARSJLLDEV02","ARSJLLDEV02","Development","ARSJLLDEV02","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Enterprise","5.2.3790","OpenText LiveLink DEV server","Windows Server","2015-06-11 12:35","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmuxUAC","Cyclone (Atlantic Region), SilCore (Atlantic Region), CADWorx (Atlantic Region)","ARSJLS01","ARSJLS01","Production","arsjls01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","5.11","Linux arsjls01.huskyenergy.ca 2.6.18-348.el5 #1 SMP Wed Nov 28 21:22:00 EST 2012 x86_64 x86_64 x86_64 GNU/Linux

","Linux Server","2013-11-27 9:19","exellj","(3) Business Important","Item Created"
"a9K1L000000GmuyUAC","HEIGIS Desktop Extension","ARSJLS02","ARSJLS02","Production","arsjls02.huskyenergy.ca","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","5.11","Linux arsjls02.huskyenergy.ca 2.6.18-348.el5 #1 SMP Wed Nov 28 21:22:00 EST 2012 x86_64 x86_64 x86_64 GNU/Linux

","Linux Server","2013-11-27 9:19","exellj","(4) Business Critical","Item Created"
"a9K1L000000GmuzUAC","AR HDMS Livelink","ARSJLS03","ARSJLS03","Production","arsjls03","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","5.11","Linux arsjls03.huskyenergy.ca 2.6.18-348.el5 #1 SMP Wed Nov 28 21:22:00 EST 2012 x86_64 x86_64 x86_64 GNU/Linux

","Linux Server","2013-11-27 9:20","exellj","(5) Mission Critical","Item Created"
"a9K1L000000Gmv0UAC","AR HDMS Livelink","ARSJLS04","ARSJLS04","Development","arsjls04","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","5.11","Linux arsjls04.huskyenergy.ca 2.6.18-348.el5 #1 SMP Wed Nov 28 21:22:00 EST 2012 x86_64 x86_64 x86_64 GNU/Linux

","Linux Server","2013-11-27 9:21","exellj","(1) Non-Critical","Item Created"
"a9K1L000000Gmv1UAC","IMS (Atlantic Region), Petrel Studio, Visions","ARSJLS05","ARSJLS05","Development","arsjls05","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","5.11","Linux arsjls05.huskyenergy.ca 2.6.18-348.el5 #1 SMP Wed Nov 28 21:22:00 EST 2012 x86_64 x86_64 x86_64 GNU/Linux

","Linux Server","2013-11-27 9:21","exellj","(1) Non-Critical","Item Created"
"a9K1L000000Gmv2UAC","Oracle Enterprise Manager","ARSJLS06","ARSJLS06","Production","arsjls06","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","5.11","Linux arsjls06.huskyenergy.ca 2.6.18-348.el5 #1 SMP Wed Nov 28 21:22:00 EST 2012 x86_64 x86_64 x86_64 GNU/Linux

","Linux Server","2013-11-27 9:23","exellj","(2) Productivity Important","Item Created"
"a9K1L000000Gmv3UAC","IMS (Atlantic Region), Petrel Studio, AR HDMS Livelink","ARSJLS07","ARSJLS07","Production","arsjls07.huskyenergy.ca","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","6.8","Oracle Database Server in Altantic Region","Linux Server","2015-01-07 14:07","mid_husky","(5) Mission Critical","Item Created"
"a9K1L000000Gmv4UAC","OpenWorks","ARSJLS08","ARSJLS08","Production","arsjls08","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","6.7","Oracle Server","Linux Server","2015-01-22 12:38","mid_husky","(2) Productivity Important","Item Created"
"a9K1L000000Gmv5UAC","Oracle Enterprise Manager","ARSJLS09","ARSJLS09","Production","arsjls09","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","6.6","LINUX SERVER","Linux Server","2015-06-25 12:38","mid_husky","(2) Productivity Important","Item Created"
"a9K1L000000Gmv6UAC","Halliburton Landmark DSD/OW/EDM D&C (Atlantic Region)","ARSJLS10","ARSJLS10","Production","arsjls10.huskyenergy.ca","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","5.11","LINUX SERVER - LICENSE SERVICES","Linux Server","2015-07-23 12:35","mid_husky","(5) Mission Critical","Item Created"
"a9K1L000000Gmv7UAC","Primavera P6, Petrel (Atlantic Region)","ARSJLS11","ARSJLS11","Development","arsjls11","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","6.8","Atlantic Region Database Server - Petrel Studio , Primevera","Linux Server","2017-02-10 15:30","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gmv8UAC","","ARSJLS12","ARSJLS12","Production","arsjls12.huskyenergy.ca","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","6.8","","Linux Server","2017-04-13 12:43","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gmv9UAC","RGS - HP Remote Graphics","ARSJLW01","ARSJLW01","Production","arsjlw01","HP","Unknown","Linux Red Hat","5.11","Linux arsjlw01 2.6.32-279.el6.x86_64 #1 SMP Wed Jun 13 18:24:36 EDT 2012 x86_64 x86_64 x86_64 GNU/Linux

","Linux Server","2014-01-15 9:24","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvAUAS","Eclipse, Petrel (Atlantic Region)","ARSJLW02","ARSJLW02","Production","arsjlw02","Hewlett-Packard","Unknown","Linux Red Hat","5.9","WORKSTATION

Confirm to be in Unix_Class

","Linux Server","2015-02-20 11:30","mid_husky","(4) Business Critical","Item Created"
"a9K1L000000GmvBUAS","Eclipse","ARSJLW03","ARSJLW03","Production","arsjlw03","Hewlett-Packard","Hewlett-Packard Company Z820 Workstation B2C03UT","Linux Red Hat","5.11","WORKSTATION

Confirm to be in Unix_Class

","Linux Server","2014-02-06 12:39","mid_husky","(3) Business Important","Item Created"
"a9K1L000000GmvCUAS","Eclipse","ARSJLW04","ARSJLW04","Production","arsjlw04","Hewlett-Packard","Unknown","Linux Red Hat","5.11","WORKSTATION","Linux Server","2014-03-28 12:33","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvDUAS","Eclipse","ARSJLW05","ARSJLW05","Production","arsjlw05.huskyenergy.ca","Hewlett-Packard","Unknown","Linux Red Hat","5.11","WORKSTATION","Linux Server","2014-04-11 12:34","mid_husky","(3) Business Important","Item Created"
"a9K1L000000GmvEUAS","Eclipse","ARSJLW07","ARSJLW07","Production","arsjlw07","Hewlett-Packard","Unknown","Linux Red Hat","5.11","WORKSTATION

Confirm to be in Unix_Class

","Linux Server","2014-04-25 12:34","mid_husky","(3) Business Important","Item Created"
"a9K1L000000GmvFUAS","Eclipse","ARSJLW08","ARSJLW08","Production","arsjlw08","Hewlett-Packard","Unknown","Linux Red Hat","5.11","WORKSTATION","Linux Server","2014-05-30 12:33","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvGUAS","Eclipse","ARSJLW09","ARSJLW09","Production","arsjlw09","Hewlett-Packard","Unknown","Linux Red Hat","5.11","WORKSTATION","Linux Server","2014-07-25 12:34","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvHUAS","Eclipse","ARSJLW10","ARSJLW10","Production","arsjlw10","Hewlett-Packard","Unknown","Linux Red Hat","5.9","WORKSTATION ","Linux Server","2015-07-10 11:10","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvIUAS","Eclipse","ARSJLW11","ARSJLW11","Production","arsjlw11","Hewlett-Packard","Unknown","Linux Red Hat","5.11","WORKSTATION ","Linux Server","2015-01-30 20:35","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvJUAS","Eclipse","ARSJLW12","ARSJLW12","Production","arsjlw12","Hewlett-Packard","Unknown","Linux Red Hat","5.11","WORKSTATION ","Linux Server","2015-01-30 20:35","mid_husky","(3) Business Important","Item Created"
"a9K1L000000GmvKUAS","Eclipse","ARSJLW13","ARSJLW13","Production","arsjlw13","Hewlett-Packard","Unknown","Linux Red Hat","5.11","WORKSTATION

Confirm to be in Unix_Class

","Linux Server","2015-01-30 20:35","mid_husky","(3) Business Important","Item Created"
"a9K1L000000GmvLUAS","Eclipse","ARSJLW14","ARSJLW14","Production","arsjlw14.huskyenergy.ca","Hewlett-Packard","Unknown","Linux Red Hat","5.11","WORKSTATION","Linux Server","2015-01-30 20:35","mid_husky","(3) Business Important","Item Created"
"a9K1L000000GmvMUAS","Eclipse","ARSJLW15","ARSJLW15","Production","arsjlw15","Hewlett-Packard","Unknown","Linux Red Hat","5.11","WORKSTATION","Linux Server","2015-01-30 20:34","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvNUAS","Single Mailbox Recovery","ARSJMBR01","ARSJMBR01","Production Support (PS)","ARSJMBR01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Netapp Single Mailbox Recovery","Windows Server","2014-01-15 9:24","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvOUAS","Exchange 2010","ARSJMBX01","ARSJMBX01","Production","ARSJMBX01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","Exchange 2010 SP3 Mailbox server



DAG member SXDAG01","Windows Server","2014-01-30 12:32","mid_husky","(5) Mission Critical","Item Created"
"a9K1L000000GmvPUAS","Exchange 2010","ARSJMBX02","ARSJMBX02","Production","ARSJMBX02","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","Exchange 2010 SP3 Mailbox server



DAG member SXDAG01","Windows Server","2014-01-30 12:32","mid_husky","(5) Mission Critical","Item Created"
"a9K1L000000GmvQUAS","ServiceNOW IS CMDB","ARSJMID01","ARSJMID01","Production","ARSJMID01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","ServiceNow East Coast MID Server","Windows Server","2014-01-15 9:18","mid_husky","(3) Business Important","Item Created"
"a9K1L000000GmvRUAS","PRTG (Atlantic Region)","ARSJMON01","ARSJMON01","Production Support (PS)","ARSJMON01","HP","HP ProLiant DL360 G7","Windows 2008 R2 Standard","6.1.7601","PRTG Server (Atlantic Region)","Windows Server","2014-04-03 12:32","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvSUAS","NetApp Operations Manager","ARSJNCC01","ARSJNCC01","Production Support (PS)","ARSJNCC01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","Netapp OnCommand Core Management System","Windows Server","2014-01-23 12:34","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvTUAS","NetApp Operations Manager","ARSJNCR01","ARSJNCR01","Production Support (PS)","ARSJNCR01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","Netapp OnCommand Core Reporting Server","Windows Server","2014-01-30 12:38","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvUUAS","System Center Configuration Manager 2012 R2 (SCCM)","ARSJSCCM01","ARSJSCCM01","Production","ARSJSCCM01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","St Johns SCCM 2012 R2 Distribution Point","Windows Server","2014-10-23 12:36","mid_husky","(5) Mission Critical","Item Created"
"a9K1L000000GmvVUAS","SCCM","ARSJSCCM03","ARSJSCCM03","Production","ARSJSCCM03","VMware, Inc.","Unknown","Windows 2012 R2 Standard","6.3.9600","St. John's SCCM Distribution Point - New Build for New 2017 Environment","Windows Server","2017-03-16 12:34","mid_husky","(5) Mission Critical","Item Created"
"a9K1L000000GmvWUAS","System Center Operations Manager 2012 R2 (SCOM)","ARSJSCOM01","ARSJSCOM01","Production","ARSJSCOM01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","SCOM 2012 Gateway server at St. John's","Windows Server","2014-01-15 9:14","mid_husky","(2) Productivity Important","Item Created"
"a9K1L000000GmvXUAS","Commvault Intellisnap (Atlantic Region)","ARSJSNAP01","ARSJSNAP01","Production","ARSJSNAP01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 Standard","6.2.9200","Intellisnap VM Server","Windows Server","2016-09-22 12:35","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvYUAS","VMware Site Recovery Manager","ARSJSNAPVM01","ARSJSNAPVM01","Disaster recovery","ARSJSNAPVM01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 Standard","6.2.9200","Server for VM Backup Purposes","Windows Server","2016-09-22 12:35","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvZUAS","Active Risk Manager (Atlantic Region)","ARSJSQL01","ARSJSQL01","Production","ARSJSQL01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","SQL Server","Windows Server","2014-01-15 9:22","mid_husky","(3) Business Important","Item Created"
"a9K1L000000GmvaUAC","Active Risk Manager (Atlantic Region)","ARSJSQL01DV","ARSJSQL01DV","Development","ARSJSQL01DV","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","SQL DEV SERVER","Windows Server","2014-01-15 9:22","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvbUAC","SQL Server Management Studio","ARSJSQL02","ARSJSQL02","Production","ARSJSQL02","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","2012 R2 SQL Server","Windows Server","2015-10-22 12:36","mid_husky","(2) Productivity Important","Item Created"
"a9K1L000000GmvcUAC","SQL Server Management Studio","ARSJSQL02DV","ARSJSQL02DV","Development","ARSJSQL02DV","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","Atlantic Region SQL Dev Server","Windows Server","2015-10-22 12:36","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvdUAC","SQL Server Management Studio","ARSJSQL03","ARSJSQL03","Production","ARSJSQL03","VMware, Inc.","Unknown","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2017-03-09 12:37","mid_husky","(2) Productivity Important","Item Created"
"a9K1L000000GmveUAC","SQL Server Management Studio","ARSJSQL03DV","ARSJSQL03DV","Development","ARSJSQL03DV","VMware, Inc.","Unknown","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2017-03-09 12:37","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvfUAC","VMware Site Recovery Manager","ARSJSRM01","ARSJSRM01","Disaster recovery","ARSJSRM01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7600","(Atlantic Region) 351 VMWARE SRM Server","Windows Server","2014-07-24 12:39","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvgUAC","SQL Server Management Studio","ARSJSRS01DV","ARSJSRS01DV","Development","arsjsrs01dv","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Enterprise","5.2.3790","Not Patching. 2003 Server.","Windows Server","2016-02-04 12:37","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvhUAC","WEB APPLICATION DEVELOPMENT","ARSJWEB01","ARSJWEB01","Production","ARSJWEB01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","PROD WEB SERVER - Atlantic Web Application Server","Windows Server","2014-01-15 9:22","mid_husky","(3) Business Important","Item Created"
"a9K1L000000GmviUAC","","ARSJWEB01DV","ARSJWEB01DV","","ARSJWEB01DV","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","Atlantic Web Application Development","Windows Server","2017-04-06 12:38","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvjUAC","","ARSJWEB02","ARSJWEB02","","ARSJWEB02","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","PROD WEB SERVER 2 -  Atlantic Web Application Server 2","Windows Server","2017-04-06 12:38","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvkUAC","What's up Gold Network Monitoring","ARSJWUG01","ARSJWUG01","Production Support (PS)","ARSJWUG01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","(Atlantic Region) WhatsUp Gold Monitoring Server","Windows Server","2014-01-23 12:32","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvlUAC","Watch Keeper (Atlantic Region)","ARSRAPP01","ARSRAPP01","Production","ARSRAPP01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise ","6.1.7601","SeaRose APP Server","Windows Server","2014-03-12 14:39","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GmvmUAC","","ARSRAPP02","ARSRAPP02","Production","ARSRAPP02.huskyenergy.com","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","2008R2","SeaRose Print Server","Windows Server","2016-11-08 16:46","wongpe","(1) Non-Critical","Item Created"
