"ID","WELL_LOCATION","FAC_NAME","FAC_TYPE","TEST_DATE","VENT_RATE","STATUS"
"a8k16000000fzZ0AAI","111021205121W300","MRVH 111/02-12-051-21W3 WSEC","WI","2010-07-21","58","Item Updated"
"a8k16000000g1xRAAQ","111021105125W302","TNCH 111/02-11-051-25W3/02","WI","2016-06-27","0","Item Updated"
"a8k16000000fzAkAAI","111020904826W302","LSHH 111/02-09-048-26W3/02","WI","2016-06-27","205","Item Updated"
"a8k16000000fzsTAAQ","111020504825W300","LSHH 111/02-05-048-25W3/00","WI","2010-08-01","0","Item Updated"
"a8k16000000fxWSAAY","111020404823W302","LSDH 111/02-04-048-23W3 MNVL","WI","2010-06-03","303","Item Updated"
"a8k16000000fz2OAAQ","111020304528W300","MRSH 111/02-03-045-28W3 SPRK","WI","2011-05-29","23","Item Updated"
"a8k16000000fyHtAAI","111013505026W303","TNSH 111/01-35-050-26W3/03","WI","2012-06-15","448","Item Updated"
"a8k16000000fz0fAAA","111013405021W302","MRVH 111/01-34-050-21W3/02","WI","2015-05-19","42","Item Updated"
"a8k16000000fxwFAAQ","111013304822W302","LSDH 111/01-33-048-22W3 WSEC","WI","2010-05-12","956","Item Updated"
"a8k16000000fzPKAAY","111013205326W300","CLTH 111/01-32-053-26W3 CLNY","WI","2013-06-23","38","Item Updated"
"a8k16000000fzhnAAA","111013205223W300","BTHM Z13 11/01-32-052-23W3 CLNY","WI","2009-09-01","0","Item Updated"
"a8k16000000g1t6AAA","111013205123W302","CLTH 111/01-32-051-23W3/02","WI","2014-08-21","58","Item Updated"
"a8k16000000g10UAAQ","111012705123W302","CLTH 111/01-27-051-23W3/02","WI","2016-11-21","350","Item Updated"
"a8k16000000fzZpAAI","111012705022W302","WZLH 111/01-27-050-22W3/02","WI","2016-05-06","5","Item Updated"
"a8k16000000fzjnAAA","111012705020W300","MRVH 111/01-27-050-20W3 WSEC","WI","2009-05-14","141.7","Item Updated"
"a8k16000000g19uAAA","111012704925W302","BGLH 111/01-27-049-25W3/02","WI","2014-09-26","23295","Item Updated"
"a8k16000000fzS3AAI","111012505123W303","CLTH 111/01-25-051-23W3 MNVL","WI","2012-04-16","118","Item Updated"
"a8k16000000fz9wAAA","111012504920W300","ECSI 111/01-25-049-20W3/00","WI","2009-06-03","2149","Item Updated"
"a8k16000000fxpvAAA","111012105025W300","TNSH 111/01-21-050-25W3 SPRK","WI","2009-04-01","357","Item Updated"
"a8k16000000fxYoAAI","111012005125W302","TNNH 111/01-20-051-25W3 SPRK","WI","2010-06-22","207","Item Updated"
"a8k16000000fzIqAAI","111011705122W302","WZLH 111/01-17-051-22W3 GP","WI","2009-09-02","2268.9","Item Updated"
"a8k16000000fxx9AAA","111011704922W300","DCSI 111/01-17-049-22W3/00","WI","2017-04-02","470","Item Updated"
"a8k16000000fyUoAAI","111011605024W302","TNSH 111/01-16-050-24W3 SPRK","WI","2010-09-01","7","Item Updated"
"a8k16000000g0d9AAA","111011604628W303","EPPH 111/01-16-046-28W3/03","WI","2010-05-01","412","Item Updated"
"a8k16000000fzrdAAA","111011505122W300","CLTH 111/01-15-051-22W3 WSEC","WI","2013-06-26","27","Item Updated"
"a8k16000000fxadAAA","111011304822W302","RUSH 111/01-13-048-22W3 WSEC","WI","2012-06-07","478","Item Updated"
"a8k16000000fzkKAAQ","111011304626W300","MRSH 111/01-13-046-26W3 MCLN","WI","2012-06-24","211","Item Updated"
"a8k16000000g0CAAAY","111011005125W302","TNCH 111/01-10-051-25W3 GP","WI","2011-05-14","2530","Item Updated"
"a8k16000000fzxxAAA","111011005026W300","BGLH 111/01-10-050-26W3 MCLN","WI","2010-09-01","7","Item Updated"
"a8k16000000fyGCAAY","111011004821W300","RUSH 111/01-10-048-21W3/00 SPRK","WI","2012-08-19","60","Item Updated"
"a8k16000000fzCkAAI","111010905122W300","WZLH 111/01-09-051-22W3 GP","WI","2013-06-13","4","Item Updated"
"a8k16000000fyK5AAI","111010905022W302","GULH 111/01-09-050-22W3 SPRK","WI","2010-05-21","202","Item Updated"
"a8k16000000fyK4AAI","111010905022W300","GULH 111/01-09-050-22W3 WSEC","WI","2009-05-10","0","Item Updated"
"a8k16000000g1m7AAA","111010905020W300","MRVH 111/01-09-050-20W3/00","WI","2015-05-03","0","Item Updated"
"a8k16000000g1GpAAI","111010904919W302","EDMH 111/01-09-049-19W3/02","WI","2016-07-03","44","Item Updated"
"a8k16000000fzcHAAQ","111010505223W300","CLTH 111/01-05-052-23W3 WSEC","WI","2012-06-04","95","Item Updated"
"a8k1L000000KyqHQAS","111010405225W302","TNNH 111/01-04-052-25W3/02","WI","2018-03-25","0","Item Updated"
"a8k16000000g08vAAA","111010305125W303","Tflags C Oil 111/01-03-051-25W3 MCLN","WI","2012-07-09","238","Item Updated"
"a8k16000000fxzpAAA","111010205123W300","GULH 111/01-02-051-23W3 SPRK","WI","2017-09-02","175","Item Updated"
"a8k16000000fya3AAA","107083004801W400","ABNE 107/08-30-048-01W4/00","WI","2009-06-13","348","Item Updated"
"a8k16000000fyyiAAA","106090904902W400","ANEH 106/09-09-049-02W4/00","WI","2015-07-27","315","Item Updated"
"a8k16000000fya2AAA","106083004801W400","ABNE 106/08-30-048-01W4/00","WI","2009-05-30","510","Item Updated"
"a8k16000000fyaEAAQ","105123004801W400","ANEH 105/12-30-048-01W4/00","WI","2009-06-11","278","Item Updated"
"a8k16000000fya1AAA","105083004801W400","ANEH 105/08-30-048-01W4/00","WI","2009-05-29","307","Item Updated"
"a8k16000000fyYDAAY","105053004801W400","ABNE 105/05-30-048-01W4/00","WI","2009-06-16","18","Item Updated"
"a8k16000000g1m2AAA","104132905306W400","LDBH 104/13-29-053-06W4/00","WI","2015-04-29","56","Item Updated"
"a8k16000000fyaDAAQ","104123004801W400","ANEH 104/12-30-048-01W4/00","WI","2009-06-10","889","Item Updated"
"a8k16000000g1u3AAA","104112504701W400","ASCH 104/11-25-047-01W4/00","WI","2016-04-20","466","Item Updated"
"a8k16000000g0YpAAI","104111005207W400","LDBH 104/11-10-052-07W4/00","WI","2014-04-06","0.188","Item Updated"
"a8k16000000g0RgAAI","104101104507W400","ASCH 104/10-11-045-07W4/00","WI","2011-05-02","57","Item Updated"
"a8k16000000fya7AAA","104093004801W400","ANEH 104/09-30-048-01W4/00","WI","2010-02-07","97","Item Updated"
"a8k16000000fya0AAA","104083004801W400","ABNE 104/08-30-048-01W4/00","WI","2009-05-28","997","Item Updated"
"a8k16000000g27wAAA","104072207825W400","MCPR 104/07-22-078-25W4/00","WI","2014-10-29","","Item Updated"
"a8k1L000000KyqSQAS","104070604923W300","PKPS S15 04/07-06-049-23W3/00","WI","2018-04-01","","Item Updated"
"a8k16000000g27EAAQ","104061407825W400","MCPR 104/06-14-078-25W4/00","WI","2013-12-02","","Item Updated"
"a8k16000000fyYCAAY","104053004801W400","ABNE 104/05-30-048-01W4/00","WI","2009-06-04","493","Item Updated"
"a8k1L000000Kyl0QAC","104040705203W400","MARH 104/04-07-052-03W4/00","WI","2018-01-23","87","Item Updated"
"a8k16000000g25DAAQ","104040107825W400","MCPR 104/04-01-078-25W4/00","WI","2011-03-02","","Item Updated"
"a8k16000000fys9AAA","104020205002W400","ANEH 104/02-02-050-02W4/00","WI","2010-08-21","402","Item Updated"
"a8k16000000fzR9AAI","103160104304W400","ABSM 103/16-01-043-04W4/00","WI","2016-12-20","0","Item Updated"
"a8k16000000g0hzAAA","103141204501W400","Alta South Heavy 103/14-12-045-01W400","WI","2010-10-20","113","Item Updated"
"a8k16000000g21iAAA","103141107825W400","MCPR 103/14-11-078-25W4/00","WI","2014-07-31","","Item Updated"
"a8k16000000g27NAAQ","103140307825W400","MCPR 103/14-03-078-25W4/00","WI","2014-04-21","","Item Updated"
"a8k16000000fykHAAQ","103132905306W400","LDBH 103/13-29-053-06W4/00","WI","2013-10-07","0","Item Updated"
"a8k16000000fywNAAQ","103123504802W400","ANEH 103/12-35-048-02W4/00","WI","2011-10-04","0.001","Item Updated"
"a8k16000000g13cAAA","103123105306W400","LDBH 103/12-31-053-06W4/00","WI","2016-06-06","2012","Item Updated"
"a8k16000000fyaCAAQ","103123004801W400","ABNE 103/12-30-048-01W4/00","WI","2009-06-09","399","Item Updated"
"a8k16000000g27IAAQ","103120307825W400","MCPR 103/12-03-078-25W4/00","WI","2014-04-21","","Item Updated"
"a8k16000000g0qpAAA","103101705405W400","LDBH 103/10-17-054-05W4/00","WI","2012-07-17","94","Item Updated"
"a8k16000000fyq7AAA","103101305007W400","VRMH 103/10-13-050-07W4/00","WI","2013-09-12","0","Item Updated"
"a8k16000000fya6AAA","103093004801W400","ANEH 103/09-30-048-01W4/00","WI","2010-02-06","376","Item Updated"
"a8k16000000g25VAAQ","103091107825W400","MCPR 103/09-11-078-25W4/00","WI","2017-11-23","0","Item Updated"
"a8k16000000fyygAAA","103090904902W400","ANEH 103/09-09-049-02W4/00","WI","2015-06-14","474","Item Updated"
"a8k16000000fyYKAAY","103083004801W400","ANEH 103/08-30-048-01W4/00","WI","2009-05-27","0","Item Updated"
"a8k16000000g0bnAAA","103081904804W400","ASCH 103/08-19-048-04W4/00","WI","2015-05-08","0","Item Updated"
"a8k16000000fyaNAAQ","103072004902W400","ANEH 103/07-20-049-02W4/00","WI","2012-05-02","362","Item Updated"
"a8k16000000g0blAAA","103071904804W400","ASCH 103/07-19-048-04W4/00","WI","2011-07-05","590","Item Updated"
"a8k16000000g13yAAA","103063105306W400","LDBH 103/06-31-053-06W4/00","WI","2017-03-30","0","Item Updated"
"a8k16000000fyYBAAY","103053004801W400","ABNE 103/05-30-048-01W4/00","WI","2009-06-03","543","Item Updated"
"a8k1L000000Kyl2QAC","103050705203W400","MARH 103/05-07-052-03W4/00","WI","2018-01-22","111","Item Updated"
"a8k16000000g270AAA","103041507825W400","MCPR 103/04-15-078-25W4/00","WI","2013-11-27","","Item Updated"
"a8k16000000g279AAA","103041407825W400","MCPR 103/04-14-078-25W4/00","WI","2014-04-16","","Item Updated"
"a8k1L000000Kyl1QAC","103040705203W400","MARH 103/04-07-052-03W4/00","WI","2018-01-08","70","Item Updated"
"a8k16000000g25CAAQ","103040107825W400","MCPR 103/04-01-078-25W4/00","WI","2011-03-01","","Item Updated"
"a8k16000000fxVsAAI","103022905003W400","ANEH 103/02-29-050-03W4/00","WI","2009-10-01","1307","Item Updated"
"a8k16000000g0W3AAI","103021904804W400","ASCH 103/02-19-048-04W4/00","WI","2011-07-04","494","Item Updated"
"a8k16000000g256AAA","103021007825W400","MCPR 103/02-10-078-25W4/00","WI","2011-06-29","","Item Updated"
"a8k1L000000KykRQAS","103013504806W400","ASCH 103/01-35-048-06W4/00","WI","2018-02-27","0","Item Updated"
"a8k16000000fyyNAAQ","103013004801W400","ANEH 103/01-30-048-01W4/00","WI","2009-05-24","26","Item Updated"
"a8k16000000g0W1AAI","103011904804W400","ASCH 103/01-19-048-04W4/00","WI","2013-01-03","0","Item Updated"
"a8k16000000g1xMAAQ","103010305101W400","ANEH 103/01-03-051-01W4/00","WI","2014-09-20","462","Item Updated"
"a8k16000000g1sOAAQ","102163505005W400","VRMH 102/16-35-050-05W4/00","WI","2017-07-05","119","Item Updated"
"a8k16000000g14JAAQ","102163204902W402","ANEH 102/16-32-049-02W4/02","WI","2017-02-20","306","Item Updated"
"a8k16000000fybsAAA","102163204902W400","ANEH 102/16-32-049-02W4/00","WI","2012-04-20","0","Item Updated"
"a8k16000000g14ZAAQ","102162304806W400","ASCH 102/16-23-048-06W4/00","WI","2016-06-25","638","Item Updated"
"a8k16000000fyrsAAA","102161905104W400","MORH 102/16-19-051-04W4/00","WI","2011-07-12","326","Item Updated"
"a8k16000000g1ApAAI","102151905104W402","MORH 102/15-19-051-04W4/02","WI","2017-01-18","410","Item Updated"
"a8k16000000fykXAAQ","102150205005W400","VRMH 102/15-02-050-05W4/00","WI","2014-05-21","0.081","Item Updated"
"a8k16000000fyuwAAA","102143005106W400","VRMH 102/14-30-051-06W4/00","WI","2013-10-03","0.373","Item Updated"
"a8k16000000fyl8AAA","102142405001W400","ANEH 102/14-24-050-01W4/00","WI","2014-07-24","39","Item Updated"
"a8k1L0000008OqGQAU","102142305324W300","PTHM A9 02/14-23-053-24W3/00","WI","2018-04-01","","Item Updated"
"a8k16000000g0gQAAQ","102142004804W402","ASCH 102/14-20-048-04W4/02","WI","2013-01-28","0","Item Updated"
"a8k16000000g27MAAQ","102140307825W400","MCPR 102/14-03-078-25W4/00","WI","2014-04-21","","Item Updated"
"a8k16000000g1oIAAQ","102133505005W400","VRMH 102/13-35-050-05W4/00","WI","2015-11-08","302","Item Updated"
"a8k16000000g1CwAAI","102132704802W402","ANEH 102/13-27-048-02W4/02","WI","2016-02-23","15","Item Updated"
"a8k16000000fylBAAQ","102131005207W400","LDBH 102/13-10-052-07W4/00","WI","2014-07-29","474","Item Updated"
"a8k16000000g10jAAA","102130705301W400","MARH 102/13-07-053-01W4/00","WI","2015-07-01","256","Item Updated"
"a8k16000000g27KAAQ","102130307825W400","MCPR 102/13-03-078-25W4/00","WI","2014-04-21","","Item Updated"
"a8k16000000fywMAAQ","102123504802W400","ANEH 102/12-35-048-02W4/00","WI","2011-09-30","0.001","Item Updated"
"a8k16000000g0VyAAI","102123504706W400","ASCH 102/12-35-047-06W4/00","WI","2013-06-01","0","Item Updated"
"a8k16000000fyldAAA","102123105306W400","LDBH 102/12-31-053-06W4/00","WI","2013-08-07","0","Item Updated"
"a8k16000000g0hRAAQ","102123104805W400","ASCH 102/12-31-048-05W4/00","WI","2012-07-09","132","Item Updated"
"a8k16000000fyaBAAQ","102123004801W400","ANEH 102/12-30-048-01W4/00","WI","2009-06-08","0","Item Updated"
"a8k16000000g20TAAQ","102122905306W402","LDBH 102/12-29-053-06W4/02","WI","2017-09-22","461","Item Updated"
"a8k16000000fycEAAQ","102120705406W400","LDBH 102/12-07-054-06W4/00","WI","2014-06-23","0.087","Item Updated"
"a8k16000000g0ZoAAI","102120705305W400","LDBH 102/12-07-053-05W4/00","WI","2017-05-01","1","Item Updated"
"a8k16000000g27HAAQ","102120307825W400","MCPR 102/12-03-078-25W4/00","WI","2014-04-21","","Item Updated"
"a8k16000000fytgAAA","102120105105W400","VRMH 102/12-01-051-05W4/00","WI","2018-03-02","236","Item Updated"
"a8k16000000fywJAAQ","102113504802W400","ANEH 102/11-35-048-02W4/00","WI","2011-10-07","0.001","Item Updated"
"a8k16000000fxU2AAI","102113006404W400","TUCH 102/11-30-064-04W4/00","WI","2015-03-28","101","Item Updated"
"a8k16000000fyusAAA","102113005106W400","VRMH 102/11-30-051-06W4/00","WI","2013-10-04","0.152","Item Updated"
"a8k16000000g14PAAQ","102112205406W400","LDBH 102/11-22-054-06W4/00","WI","2014-05-27","0.395","Item Updated"
"a8k16000000g1JEAAY","102111404902W400","ANEH 102/11-14-049-02W4/00","WI","2015-05-13","0","Item Updated"
"a8k16000000g1F0AAI","102102304806W400","ASCH 102/10-23-048-06W4/00","WI","2016-06-25","884","Item Updated"
"a8k16000000g0QWAAY","102102004704W400","WLDM 102/10-20-047-04W4/00","WI","2015-07-28","140","Item Updated"
"a8k16000000fyq6AAA","102101305007W400","VRMH 102/10-13-050-07W4/00","WI","2012-01-06","125","Item Updated"
"a8k16000000g1AqAAI","102093605105W402","MORH 102/09-36-051-05W4/02","WI","2017-01-18","427","Item Updated"
"a8k16000000fya5AAA","102093004801W400","ANEH 102/09-30-048-01W4/00","WI","2010-02-05","191","Item Updated"
"a8k16000000fynoAAA","102092105103W400","ANEH 102/09-21-051-03W4/00","WI","2009-06-17","498","Item Updated"
"a8k16000000fyrJAAQ","102091705201W400","MARH 102/09-17-052-01W4/00","WI","2010-08-06","54","Item Updated"
"a8k16000000g1mKAAQ","102083504701W402","ASCH 102/08-35-047-01W4/02","WI","2017-09-25","0","Item Updated"
"a8k16000000g1fBAAQ","102083504701W400","ASCH 102/08-35-047-01W4/00","WI","2014-05-29","0","Item Updated"
"a8k16000000fyYJAAY","102083004801W400","ANEH 102/08-30-048-01W4/00","WI","2009-05-26","0","Item Updated"
"a8k16000000fyelAAA","102082704802W400","Alta NEast Heavy 102/08-27-048-02W4/00","WI","2013-06-20","0.18","Item Updated"
"a8k16000000g1nzAAA","102082506405W400","TUCH 102/08-25-064-05W4/00","WI","2015-03-28","193","Item Updated"
"a8k16000000g0UjAAI","102082504402W400","ASCH 102/08-25-044-02W4/00","WI","2011-08-30","623","Item Updated"
"a8k16000000g0bmAAA","102081904804W400","ASCH 102/08-19-048-04W4/00","WI","2015-05-07","0","Item Updated"
"a8k16000000g0bmAAA","102081904804W400","ASCH 102/08-19-048-04W4/00","WI","2011-07-08","363","Item Updated"
"a8k16000000g0UhAAI","102072504402W400","ASCH 102/07-25-044-02W4/00","WI","2011-08-25","41","Item Updated"
"a8k16000000g0bkAAA","102071904804W400","ASCH 102/07-19-048-04W4/00","WI","2011-07-06","305","Item Updated"
"a8k16000000g0vuAAA","102070504902W400","ANEH 102/07-05-049-02W4/00","WI","2014-07-14","4","Item Updated"
"a8k16000000g0hnAAA","102070104501W400","ASCH 102/07-01-045-01W4/00","WI","2013-05-29","5","Item Updated"
"a8k16000000g186AAA","102063607320W400","AMHO 102/06-36-073-20W4/00","WI","2011-11-25","","Item Updated"
"a8k16000000fylaAAA","102063105306W400","LDBH 102/06-31-053-06W4/00","WI","2013-08-07","0","Item Updated"
"a8k16000000g0q1AAA","102062405207W400","LDBH 102/06-24-052-07W4/00","WI","2012-05-31","7","Item Updated"
"a8k16000000g1LjAAI","102061505302W400","MARH 102/06-15-053-02W4/00","WI","2014-05-13","0.012","Item Updated"
"a8k16000000g27CAAQ","102061407825W400","MCPR 102/06-14-078-25W4/00","WI","2013-12-02","","Item Updated"
"a8k16000000g0ZTAAY","102061005301W400","MARH 102/06-10-053-01W4/00","WI","2010-09-02","943","Item Updated"
"a8k16000000g24oAAA","102060307825W400","MCPR 102/06-03-078-25W4/00","WI","2012-04-26","","Item Updated"
"a8k16000000fzOAAAY","102060104304W400","ABSM 102/06-01-043-04W4/00","WI","2016-12-20","0","Item Updated"
"a8k16000000fylXAAQ","102053105306W400","LDBH 102/05-31-053-06W4/00","WI","2014-06-08","0.705","Item Updated"
"a8k16000000fykCAAQ","102052905306W400","LDBH 102/05-29-053-06W4/00","WI","2014-06-14","0.57","Item Updated"
"a8k16000000fyrcAAA","102051905104W400","MORH 102/05-19-051-04W4/00","WI","2013-08-29","0.068","Item Updated"
"a8k1L000000Kyl3QAC","102050705203W400","MARH 102/05-07-052-03W4/00","WI","2018-01-24","117","Item Updated"
"a8k16000000g24mAAA","102050307825W400","MCPR 102/05-03-078-25W4/00","WI","2012-04-27","","Item Updated"
"a8k16000000fyhlAAA","102043504802W400","ANEH 102/04-35-048-02W4/00","WI","2013-07-17","0.01","Item Updated"
"a8k16000000g07bAAA","102042904804W400","ASCH 102/04-29-048-04W4/00","WI","2009-07-26","0","Item Updated"
"a8k1L000000KykzQAC","102040705203W400","MARH 102/04-07-052-03W4/00","WI","2018-01-07","76","Item Updated"
"a8k16000000g20RAAQ","102040105306W400","LDBH 102/04-01-053-06W4/00","WI","2015-06-23","0","Item Updated"
"a8k16000000g1p0AAA","102032205406W400","LDBH 102/03-22-054-06W4/00","WI","2014-05-26","0.318","Item Updated"
"a8k16000000fylKAAQ","102031505207W400","LDBH 102/03-15-052-07W4/00","WI","2014-04-15","0.002","Item Updated"
"a8k16000000g276AAA","102031407825W400","MCPR 102/03-14-078-25W4/00","WI","2013-11-29","","Item Updated"
"a8k16000000fywzAAA","102031005101W402","ANEH 102/03-10-051-01W4/02","WI","2009-10-01","362","Item Updated"
"a8k16000000g26SAAQ","102023507725W400","MCPR 102/02-35-077-25W4/00","WI","2013-04-22","","Item Updated"
"a8k16000000g0jnAAA","102022905003W400","ANEH 102/02-29-050-03W4/00","WI","2012-04-23","609","Item Updated"
"a8k16000000g0UfAAI","102022504402W400","ASCH 102/02-25-044-02W4/00","WI","2011-08-24","27","Item Updated"
"a8k16000000g25RAAQ","102021507825W400","MCPR 102/02-15-078-25W4/00","WI","2012-04-27","","Item Updated"
"a8k16000000fysKAAQ","102021005002W400","ANEH 102/02-10-050-02W4/00","WI","2009-10-01","467","Item Updated"
"a8k16000000g1bhAAA","102020905301W400","MARH 102/02-09-053-01W4/00","WI","2014-05-13","0.019","Item Updated"
"a8k16000000g25bAAA","102013607825W400","MCPR 102/01-36-078-25W4/00","WI","2012-01-24","","Item Updated"
"a8k16000000g1sUAAQ","102013005104W402","MORH 102/01-30-051-04W4/02","WI","2015-06-11","554","Item Updated"
"a8k16000000g1vWAAQ","102013005104W400","MORH 102/01-30-051-04W4/00","WI","2014-06-19","0.024","Item Updated"
"a8k16000000fyyMAAQ","102013004801W400","ANEH 102/01-30-048-01W4/00","WI","2009-05-23","0","Item Updated"
"a8k16000000g280AAA","102012207825W400","MCPR 102/01-22-078-25W4/00","WI","2014-10-29","","Item Updated"
"a8k16000000g1mUAAQ","102011005101W402","ANEH 102/01-10-051-01W4/02","WI","2017-01-28","0","Item Updated"
"a8k16000000fydWAAQ","102010905204W400","MORH 102/01-09-052-04W4/00","WI","2009-06-29","0","Item Updated"
"a8k16000000g0ZHAAY","102010705301W400","MARH 102/01-07-053-01W4/00","WI","2009-08-28","1084","Item Updated"
"a8k16000000g1HpAAI","101162505124W302","CLTH 101/16-25-051-24W3/02","WI","2015-07-30","13","Item Updated"
"a8k16000000g0wbAAA","101160504925W302","BGLH 101/16-05-049-25W3/02","WI","2014-09-05","1333","Item Updated"
"a8k16000000fyR5AAI","101160504925W300","BGLH 101/16-05-049-25W3 SPRK","WI","2013-05-31","4019","Item Updated"
"a8k16000000fz2JAAQ","101160204528W300","MRSH 101/16-02-045-28W3 SPRK","WI","2010-06-01","243","Item Updated"
"a8k16000000g0vkAAA","101151505223W302","CLTH 101/15-15-052-23W3/02","WI","2015-04-09","346","Item Updated"
"a8k16000000fzfsAAA","101151505223W300","Celtic Oil 101/15-15-052-23W3 SPRK","WI","2013-06-12","31","Item Updated"
"a8k16000000g1v2AAA","101150504826W300","LSHH 101/15-05-048-26W3/00","WI","2016-09-18","5","Item Updated"
"a8k16000000fxXFAAY","101143204925W304","BGLH 101/14-32-049-25W3/04 MCLN","WI","2012-06-18","456","Item Updated"
"a8k16000000fz8rAAA","101142905022W303","WZLH 101/14-29-050-22W3/03","WI","2017-09-27","5","Item Updated"
"a8k16000000fzl4AAA","101130904726W300","LSHH 101/13-09-047-26W3 LDMR","WI","2009-07-07","51","Item Updated"
"a8k16000000g1HoAAI","101130105122W303","WZLH 101/13-01-051-22W3/03","WI","2013-06-09","9","Item Updated"
"a8k16000000g0u2AAA","101122705126W303","TNNH 101/12-27-051-26W3/03","WI","2017-08-18","31","Item Updated"
"a8k16000000g21EAAQ","101121804725W300","LSHH 101/12-18-047-25W3/00","WI","2016-09-02","0","Item Updated"
"a8k16000000g1GdAAI","101121304924W304","LSDH 101/12-13-049-24W3/04","WI","2016-05-13","208","Item Updated"
"a8k16000000fyWQAAY","101111004922W302","GULH 101/11-10-049-22W3/02","WI","2014-07-23","20","Item Updated"
"a8k1L0000004C9jQAE","101110104828W302","EPPH 101/11-01-048-28W3/02","WI","2018-04-16","232","Item Updated"
"a8k16000000g16xAAA","101103305020W303","MRVH 101/10-33-050-20W3/03","WI","2015-07-02","196","Item Updated"
"a8k16000000g1P7AAI","101103305020W300","MRVH 101/10-33-050-20W3/00","WI","2014-06-17","644","Item Updated"
"a8k16000000fzdAAAQ","101102705022W300","WZLH 101/10-27-050-22W3 WSEC","WI","2009-06-12","28.4","Item Updated"
"a8k16000000fxpmAAA","101100905025W300","TNSH 101/10-09-050-25W3 SPRK","WI","2009-07-01","320","Item Updated"
"a8k16000000fxc6AAA","101093605028W300","ABRH 101/09-36-050-28W3 SPRK","WI","2010-11-11","1126","Item Updated"
"a8k16000000fz6gAAA","101093004724W304","LSDH 101/09-30-047-24W3/04","WI","2012-06-28","646","Item Updated"
"a8k1L000000KysAQAS","101081504822W302","RUSH 101/08-15-048-22W3/02","WI","2018-04-18","58","Item Updated"
"a8k16000000fxchAAA","101071705024W304","Tflags S Oil 101/07-17-050-24W3 MNVL","WI","2011-10-06","1153","Item Updated"
"a8k16000000fzcCAAQ","101070705222W300","CLTH 101/07-07-052-22W3/00","WI","2013-06-30","6454","Item Updated"
"a8k16000000g1nAAAQ","101050805223W303","CLTH 101/05-08-052-23W3/03","WI","2014-07-21","59","Item Updated"
"a8k16000000g0OHAAY","101043204924W304","BGLH 101/04-32-049-24W3 WSEC","WI","2009-11-01","170","Item Updated"
"a8k16000000g20rAAA","101042705124W300","CLTH 101/04-27-051-24W3/00","WI","2014-09-17","89","Item Updated"
"a8k16000000fz5wAAA","101042404920W300","ECSI 101/04-24-049-20W3/00","WI","2010-05-20","31","Item Updated"
"a8k16000000g1HlAAI","101040805223W303","CLTH 101/04-08-052-23W3/03","WI","2013-07-17","25","Item Updated"
"a8k16000000fz5NAAQ","101040805223W300","CLTH 101/04-08-052-23W3 GP","WI","2012-06-12","25","Item Updated"
"a8k16000000g1nMAAQ","101022705226W302","TNNH 101/02-27-052-26W3/02","WI","2017-07-01","49","Item Updated"
"a8k1L000000Kyr7QAC","101022704723W300","GLDH 101/02-27-047-23W3/00","WI","2018-01-01","0","Item Updated"
"a8k16000000g21yAAA","101021204924W302","LSDH 02-12-049-24W3","WI","2018-03-10","311","Item Updated"
"a8k16000000fzlTAAQ","101020605023W300","PKWL 3A2-6  01/02-06-050-23W3 WSEC","WI","2012-09-30","","Item Updated"
"a8k16000000g0J1AAI","101010204528W300","MRSH 101/01-02-045-28W3 SPRK","WI","2012-06-11","164","Item Updated"
"a8k16000000fynNAAQ","100162505307W400","LDBH 100/16-25-053-07W4/00","WI","2012-06-10","1","Item Updated"
"a8k16000000g14NAAQ","100162505107W402","VRMH 100/16-25-051-07W4/02","WI","2015-12-09","21","Item Updated"
"a8k16000000fyx4AAA","100162505107W400","VRMH 100/16-25-051-07W4/00","WI","2014-05-22","0.463","Item Updated"
"a8k16000000g1i7AAA","100162504806W400","ASCH 100/16-25-048-06W4/00","WI","2015-06-24","6","Item Updated"
"a8k16000000fyhOAAQ","100162305406W400","LDBH 100/16-23-054-06W4/00","WI","2012-08-04","118","Item Updated"
"a8k16000000fyaRAAQ","100162104902W400","Alta NEast Heavy 100/16-21-049-02W4/00","WI","2012-04-19","34","Item Updated"
"a8k16000000g1JfAAI","100161905306W400","LDBH 100/16-19-053-06W4/00","WI","2017-02-07","106","Item Updated"
"a8k16000000fynJAAQ","100161805307W400","LDBH 100/16-18-053-07W4/00","WI","2013-06-16","11.2","Item Updated"
"a8k16000000g1VuAAI","100161605301W400","MARH 100/16-16-053-01W4/00","WI","2015-06-08","1","Item Updated"
"a8k16000000fzxVAAQ","100161504806W400","ASCH 100/16-15-048-06W4/00","WI","2009-05-23","277.1","Item Updated"
"a8k16000000fyXkAAI","100161405301W400","MARH 100/16-14-053-01W4/00","WI","2009-08-14","338","Item Updated"
"a8k16000000g1vHAAQ","100161305302W400","MARH 100/16-13-053-02W4/00","WI","2016-11-02","240","Item Updated"
"a8k16000000g0hYAAQ","100160504806W400","ASCH 100/16-05-048-06W4/00","WI","2013-06-21","0","Item Updated"
"a8k16000000g2BnAAI","100160305006W400","Vermilion Oil 100/16-03-050-06W4/00","WI","2017-09-03","0","Item Updated"
"a8k16000000g0nVAAQ","100160204601W400","ASCH 100/16-02-046-01W4/00","WI","2011-06-06","750","Item Updated"
"a8k16000000g0htAAA","100160104501W400","ASCH 100/16-01-045-01W4/00","WI","2010-10-02","11","Item Updated"
