"ID","U_APPLICATION","EXTERNAL_ID","NAME","USED_FOR","HOST_NAME","MANUFACTURER","MODEL_ID","OS","OS_VERSION","SHORT_DESCRIPTION","SYS_CLASS_NAME","SYS_CREATED_ON","SYS_CREATED_BY","U_CMDB_CRITICALITY","STATUS"
"a8m6300000004WGAAY","SAP PI Legacy","CLS126","CLS126","Test","cls126","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","10","SAP PI (PID) - Legacy","Linux Server","2012-06-19 15:19","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WHAAY","","CLS128","CLS128","Development","cls128","HP","Hewlett-Packard Company ProLiant BL460c G6 Server Blade 507778-B21","Linux SuSE","10","SAP PI (PIQ)","Linux Server","2012-11-19 8:51","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WIAAY","","CLS129","CLS129","Development","cls129","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","10","SAP PI (PIR)","Linux Server","2012-11-19 8:51","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WJAAY","","CLS130","CLS130","Development","cls130","HP","Hewlett-Packard Company ProLiant BL460c G6 Server Blade 507778-B21","Linux SuSE","10","SAP R/3 (TST)","Linux Server","2012-06-19 15:22","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WKAAY","","cls131","cls131","Development","cls131","HP","Hewlett-Packard Company ProLiant BL460c G6 Server Blade 507778-B21","Linux SuSE","10","SAP RTX","Linux Server","2012-11-22 14:08","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WLAAY","","CLS132","CLS132","Development","cls132","HP","Hewlett-Packard Company ProLiant BL460c G6 Server Blade 507778-B21","Linux SuSE","10","SAP BW (BWT)","Linux Server","2012-06-19 15:22","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003O3AAI","SAP Enterprise Portal (iConnect)","CLS133","CLS133","Production","cls133","VMware, Inc.","Hewlett-Packard Company ProLiant BL460c G6 Server Blade 507778-B21","Linux SuSE","10","SAP ERP App2 - Legacy","Linux Server","2013-05-13 17:11","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000004WMAAY","","cls134","cls134","Development","cls134","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","2.6.16.60-0.62.1-default","Linux cls134 2.6.16.60-0.62.1-default #1 Mon Apr 12 18:53:46 UTC 2010 x86_64 x86_64 x86_64 GNU/Linux
","Linux Server","2012-06-19 15:22","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WNAAY","","CLS135","CLS135","Development","cls135","HP","Hewlett-Packard Company ProLiant BL460c G6 Server Blade 507778-B21","Linux SuSE","10","SAP TRN","Linux Server","2012-11-19 8:51","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WOAAY","","CLS136","CLS136","Development","cls136","HP","Hewlett-Packard Company ProLiant BL460c G6 Server Blade 507778-B21","Linux SuSE","10","SAP ERN","Linux Server","2012-11-19 8:51","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WPAAY","","CLS137","CLS137","Development","cls137","HP","Hewlett-Packard Company ProLiant BL460c G6 Server Blade 507778-B21","Linux SuSE","10","SAP EPN","Linux Server","2012-11-19 8:51","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WQAAY","","CLS138","CLS138","Development","cls138","HP","Hewlett-Packard Company ProLiant BL460c G6 Server Blade 507778-B21","Linux SuSE","10","SAP WAN","Linux Server","2012-11-19 8:51","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WRAAY","","cls141","cls141","Production","cls141","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","2.6.16.60-0.31-smp","Linux cls141 2.6.16.60-0.31-smp #1 SMP Tue Oct 7 16:16:29 UTC 2008 x86_64 x86_64 x86_64 GNU/Linux
","Linux Server","2012-06-19 15:09","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WSAAY","","cls142","cls142","Development","cls142","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","2.6.16.60-0.31-smp","Linux cls142 2.6.16.60-0.31-smp #1 SMP Tue Oct 7 16:16:29 UTC 2008 x86_64 x86_64 x86_64 GNU/Linux
","Linux Server","2013-04-09 16:45","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WTAAY","","CLS143","CLS143","Production","cls143","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","9","Downstream Web","Linux Server","2012-06-19 20:02","mid_husky","(4) Business Critical","Item Created"
"a8m6300000004WUAAY","","CLS143-NEW","CLS143-NEW","","hostname: Unknown host","VMware, Inc.","Unknown","Linux Red Hat","6.6","","Linux Server","2015-02-10 14:27","mid_husky","(1) Non-Critical","Item Created"
"a8m63000000037IAAQ","Light Oil Marketing","CLS144","CLS144","Production","cls144","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","6.7","Cardlock","Linux Server","2014-11-20 17:05","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000004WVAAY","","cls145","cls145","Production","cls145","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","2.6.18-348.6.1.el5","Downstream Web","Linux Server","2012-06-19 20:02","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WWAAY","","cls145-old","cls145-old","","hostname: Unknown host
","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","2.6.5-7.319-smp","Linux cls145-old 2.6.5-7.319-smp #1 SMP Mon Aug 24 10:05:14 UTC 2009 x86_64 x86_64 x86_64 GNU/Linux

","Linux Server","2013-07-04 17:03","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WXAAY","PAS Tools","CLS146","CLS146","Production","cls146","HP","Hewlett-Packard Company ProLiant DL580 G5 Server 438084-001","GNU/Linux","2.6.18-194.el5","PAS","Linux Server","2012-06-19 17:03","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WYAAY","","cls147","cls147","Production","cls147
","IBM","N/A","Linux Red Hat","2.6.18-92.1.18.el5","Linux cls147 2.6.18-92.1.18.el5 #1 SMP Wed Nov 5 09:05:21 EST 2008 ppc64 ppc64 ppc64 GNU/Linux
","Linux Server","2012-06-19 17:21","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WZAAY","","cls149","cls149","Development","cls149","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","2.6.16.60-0.31-smp","Linux cls149 2.6.16.60-0.31-smp #1 SMP Tue Oct 7 16:16:29 UTC 2008 x86_64 x86_64 x86_64 GNU/Linux
","Linux Server","2013-04-09 16:45","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WaAAI","","cls150","cls150","Development","cls150","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","2.6.16.60-0.31-smp","Linux cls150 2.6.16.60-0.31-smp #1 SMP Tue Oct 7 16:16:29 UTC 2008 x86_64 x86_64 x86_64 GNU/Linux
","Linux Server","2013-04-09 16:45","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WbAAI","","cls151","cls151","Development","cls151","VMware","VMware, Inc. VMware Virtual Platform","GNU/Linux","2.6.9-78.0.5.ELsmp","","Linux Server","2012-06-19 17:30","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WcAAI","Landmark OpenWorks  R2003 (Western Cda Region)","CLS152","CLS152","Production","cls152","HP","Hewlett-Packard Company ProLiant DL365 G5 Server 447596-001","Linux SuSE","9","E&P Landmark

201510 ZOI - Linux servers can be rebuilt / restored from snaps in less than an hour. This does not take into consideration the time required to reinstall apps/verify apps are working.","Linux Server","2012-06-19 18:43","mid_husky","(3) Business Important","Item Created"
"a8m6300000003QIAAY","External FTP","CLS153","CLS153","Production","cls153","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","10","External FTP server","Linux Server","2012-06-19 20:02","mid_husky","(2) Productivity Important","Item Updated"
"a8m6300000004WdAAI","Identity Manager","CLS154","CLS154","Test","cls154","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","10","eDirectory HUSKYTST","Linux Server","2012-06-19 20:02","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003PCAAY","Certificate Authority","CLS156","CLS156","Production","cls156","HP","Hewlett-Packard Company ProLiant DL380 G4 Server 378735-xx1","Linux SuSE","10","CryptoVision Certificate Authority. Critical Server - ROOT CA for Husky Energy Inc.  In 2017 we will be looking at ways we can retire this server but because it has active certficiates we may have to wait for them to expire.  ","Linux Server","2012-06-19 15:30","mid_husky","(2) Productivity Important","Item Updated"
"a8m6300000004WeAAI","Identity Manager","CLS159","CLS159","Test","cls159","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","10","eDirectory","Linux Server","2012-06-19 20:02","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003NAAAY","Identity Manager","CLS160","CLS160","Production","cls160","HP","Hewlett-Packard Company ProLiant DL385 G1 Server 391108-xx1","Linux SuSE","10","eDirectory - HEL Tree - External users authentication using LDAP.  (HDMS use for sign on)  Partnered with CLS161.","Linux Server","2012-06-19 20:02","mid_husky","(5) Mission Critical","Item Updated"
"a8m6300000003QuAAI","Identity Manager","CLS161","CLS161","Production","cls161","HP","Hewlett-Packard Company ProLiant DL385 G1 Server 391108-xx1","Linux SuSE","10","eDirectory - HEL Tree - External users authentication using LDAP.  (HDMS use for sign on)  Partnered with CLS160.","Linux Server","2012-06-19 20:02","mid_husky","(5) Mission Critical","Item Updated"
"a8m6300000004WfAAI","Identity Manager","CLS163","CLS163","Test","cls163","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","10","eDirectory","Linux Server","2012-06-19 20:02","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WgAAI","Identity Manager","CLS164","CLS164","Test","hostname: Unknown host","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","10","eDirectory; to be retired!","Linux Server","2012-06-19 20:02","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WhAAI","Identity Manager","CLS165","CLS165","Test","hostname: Unknown host","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","10","eDirectory; to be retired!","Linux Server","2012-06-19 20:02","mid_husky","(1) Non-Critical","Item Created"
"a8m630000000374AAA","TripWire Enterprise","cls167","cls167","Production","cls167","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","6.9","Tripwire Blue Zone","Linux Server","2013-02-19 8:51","lewisbe","(5) Mission Critical","Item Updated"
"a8m6300000004WiAAI","","cls168","cls168","Production","cls168","VMware","VMware, Inc. VMware Virtual Platform","Linux Red Hat","5.8","Radius for network team","Linux Server","2013-02-19 8:53","lewisbe","(1) Non-Critical","Item Created"
"a8m6300000004WjAAI","Identity Manager","CLS172","CLS172","Test","cls172","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","10","eDirectory WFMDEV","Linux Server","2012-06-19 18:36","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WkAAI","","cls176","cls176","Production","","HP","Hewlett-Packard Company ProLiant DL385 G5p Server 470065-039","Linux Red Hat","2.6.18-194.el5","Linux cls176 2.6.18-194.el5 #1 SMP Tue Mar 16 21:52:39 EDT 2010 x86_64 x86_64 x86_64 GNU/Linux

","Server","2012-06-19 18:43","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WlAAI","","cls177","cls177","Production","","HP","Hewlett-Packard Company ProLiant DL385 G5p Server 470065-039","Linux Red Hat","2.6.18-194.el5","Linux cls177 2.6.18-194.el5 #1 SMP Tue Mar 16 21:52:39 EDT 2010 x86_64 x86_64 x86_64 GNU/Linux
","Server","2012-06-19 18:43","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WmAAI","","cls178","cls178","Production","","HP","Hewlett-Packard Company ProLiant DL385 G5p Server 470065-039","Linux Red Hat","2.6.18-194.el5","Linux cls178 2.6.18-194.el5 #1 SMP Tue Mar 16 21:52:39 EDT 2010 x86_64 x86_64 x86_64 GNU/Linux
","Server","2012-06-19 18:43","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003MQAAY","HOMBRE","CLS181","CLS181","Production","cls181","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","6.8","HOMBRE web server","Linux Server","2014-07-08 11:09","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000004WnAAI","HOMBRE","CLS182","CLS182","Test","cls182","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","6.8","Hombre Dev, PS, and Test server  (Midstream Team - Randy Okuma)","Linux Server","2014-06-06 13:37","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WoAAI","","CLS184","CLS184","Production","","HP","Hewlett-Packard Company ProLiant DL385 G1 Server 391108-xx1","Linux Red Hat","5.11","NTP Server","Server","2014-12-23 10:48","lewisbe","(1) Non-Critical","Item Created"
"a8m6300000003SJAAY","","CLS185","CLS185","Production","cls185","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","5.11","E&P Merak Volts License

","Linux Server","2013-05-22 18:37","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000003QtAAI","EMC Networker","CLS200","CLS200","Production","cls200","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","6.7","EMC Networker console","Linux Server","2014-05-09 13:35","mid_husky","(3) Business Important","Item Updated"
"a8m6300000004WpAAI","","cls201","cls201","Production","","HP","Hewlett-Packard Company ProLiant DL385 G5p Server 470065-039","Linux Red Hat","2.6.18-194.el5","","Server","2012-11-19 9:09","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003OjAAI","EMC Networker","CLS202","CLS202","Production","cls202","HP","Hewlett-Packard Company ProLiant BL460c G8 Server Blade 666157-B21","Linux Red Hat","6.7","Networker Storage Node","Linux Server","2014-05-16 13:37","mid_husky","(3) Business Important","Item Updated"
"a8m6300000003SUAAY","EMC Networker","CLS203","CLS203","Production","cls203","HP","Hewlett-Packard Company ProLiant BL460c G8 Server Blade 666157-B21","Linux Red Hat","6.7","Networker Storage Node","Linux Server","2014-05-16 13:37","mid_husky","(3) Business Important","Item Updated"
"a8m6300000003ITAAY","EMC Networker","CLS204","CLS204","Production","cls204","HP","Hewlett-Packard Company ProLiant BL460c G8 Server Blade 666157-B21","Linux Red Hat","6.7","Networker Storage Node.","Linux Server","2014-07-08 11:13","mid_husky","(3) Business Important","Item Updated"
"a8m6300000003Q9AAI","EMC Networker","CLS205","CLS205","Production","cls205","HP","Hewlett-Packard Company ProLiant BL460c G8 Server Blade 666157-B21","Linux Red Hat","6.7","Networker Storage Node.","Linux Server","2014-07-08 11:18","mid_husky","(3) Business Important","Item Updated"
"a8m6300000004WqAAI","","cls211-lo","cls211-lo","Production","cls211","HP","Hewlett-Packard Company ProLiant DL385 G5p Server 470065-039","GNU/Linux","2.6.18-194.el5","Networker Storage Node","Linux Server","2012-11-19 9:09","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WrAAI","","cls212","cls212","Production","","HP","Hewlett-Packard Company ProLiant DL385 G5p Server 470065-039","Linux Red Hat","2.6.18-194.el5","Networker Storage Node","Server","2012-11-19 9:09","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WsAAI","","cls212-lo","cls212-lo","","","","Unknown","GNU/Linux","","","Linux Server","2014-04-24 14:15","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003OhAAI","EMC Networker","CLS213","CLS213","Production","cls213","HP","Hewlett-Packard Company ProLiant BL460c G8 Server Blade 666157-B21","Linux Red Hat","6.7","Networker Server","Linux Server","2014-05-09 13:38","mid_husky","(3) Business Important","Item Updated"
"a8m6300000004WtAAI","","cls213-lo","cls213-lo","","","","Unknown","GNU/Linux","","","Linux Server","2014-06-19 14:10","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WuAAI","PLEASE DELETE","CLS214","CLS214","Development","cls214","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","5.2","Downstream Web Proxy

HMSC Products UAT Server Machine No. INC0107966 ","Linux Server","2012-06-19 20:02","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WvAAI","","cls215","cls215","Production","cls215","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","5.4","Zenos Server","Linux Server","2012-06-19 15:23","mid_husky","(1) Non-Critical","Item Created"
"a8m630000000375AAA","Oracle Server Database","cls216","cls216","Production","","HP Company","Hewlett-Packard Company ProLiant DL385 G5p Server 470065-039","Linux Red Hat","5.8","PCI - Oracle Tripwire/Virtual Center - Red Zone

Confirm to be in Unix_Class

","Linux Server","2013-02-19 8:59","lewisbe","(1) Non-Critical","Item Updated"
"a8m6300000004WwAAI","","cls217","cls217","Production","cls217
","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","2.6.18-92.1.18.el5","DPA Server","Linux Server","2012-06-19 15:22","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003PtAAI","SMS CANADA, GXS EDI Technical, Coretex RTEDI Gateway","CLS218","CLS218","Production","cls218","HP","Hewlett-Packard Company ProLiant DL385 G5p Server 470065-039","Linux Red Hat","5.11","SMS Canada Production.","Linux Server","2012-06-19 17:03","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000004WxAAI","SMS CANADA, GXS EDI Technical, Coretex RTEDI Gateway","cls219","cls219","Development","","HP","Hewlett-Packard Company ProLiant DL385 G5p Server 470065-039","GNU/Linux","2.6.18-164.2.1.el5","SMS Canada Test.","Linux Server","2013-03-29 13:32","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003OKAAY","Identity Manager","CLS220","CLS220","QA","cls220","HP","Hewlett-Packard Company ProLiant BL460c G6 Server Blade 507778-B21","Linux SuSE","10","NetIQ Identity Management server, pre-prod and DR instance, eDirectory","Linux Server","2012-11-19 8:51","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000003NyAAI","Identity Manager","CLS221","CLS221","QA","cls221","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux SuSE","10","NetIQ Identity Management server, pre-prod and DR instance, eDirectory



Datacenter - COLO","Linux Server","2012-11-19 8:51","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000004WyAAI","Zenoss Core","CLS225","CLS225","Production","cls225","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux Red Hat","5.11","Zenos Server-DBA","Linux Server","2012-06-19 15:22","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004WzAAI","","CLS226","CLS226","","cls226","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Linux CentOS","4.7","","Linux Server","2016-11-07 17:04","mid_husky","(1) Non-Critical","Item Created"
